order_id,quantity,item_name,choice_description,item_price,item_price_per
577,1,chicken burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Guacamole Lettuce ,11.25,11.25
577,4,bottled water,,6.0,1.5
577,1,chicken soft tacos, Fresh Tomato Salsa Fajita Vegetables Cheese Guacamole ,11.25,11.25
577,1,chicken bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Cheese Guacamole ,11.25,11.25
577,1,veggie bowl, Fresh Tomato Salsa Black Beans Pinto Beans Cheese Guacamole Lettuce ,11.25,11.25
578,2,chicken bowl, Fresh Tomato Salsa Rice Sour Cream Guacamole ,22.5,11.25
579,1,carnitas bowl, Tomatillo Red Chili Salsa Hot Fresh Tomato Salsa Mild Rice Fajita Veggies Cheese Sour Cream Guacamole Lettuce ,11.48,11.48
579,1,canned soda, Sprite ,1.09,1.09
580,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies ,8.49,8.49
580,1,veggie bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies Lettuce ,8.49,8.49
581,2,chicken burrito, Fresh Tomato Salsa Rice ,17.5,8.75
582,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
582,1,bottled water,,1.5,1.5
583,1,carnitas soft tacos, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
583,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Cheese Lettuce ,8.75,8.75
584,1,chips and guacamole,,3.99,3.99
584,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
585,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream ,8.75,8.75
585,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Sour Cream Lettuce ,8.75,8.75
585,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
586,1,chicken burrito, Roasted Chili Corn Salsa Rice Fajita Vegetables ,8.75,8.75
586,1,chicken burrito, Tomatillo Green Chili Salsa Rice Fajita Vegetables Sour Cream ,8.75,8.75
587,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
587,1,bottled water,,1.5,1.5
588,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
588,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole ,11.25,11.25
588,1,chips and roasted chili corn salsa,,2.95,2.95
589,1,steak crispy tacos, Fresh Tomato Salsa Mild Rice Cheese ,8.99,8.99
589,1,chicken burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream Guacamole ,10.98,10.98
590,1,steak burrito, Fresh Tomato Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce ,9.25,9.25
590,1,veggie bowl, Fresh Tomato Salsa Rice Fajita Vegetables Pinto Beans Cheese ,8.75,8.75
590,1,chips and guacamole,,4.45,4.45
591,1,chicken bowl, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Pinto Beans Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
591,1,canned soda, Sprite ,1.09,1.09
591,1,chips and roasted chili corn salsa,,2.39,2.39
592,1,veggie burrito, Fresh Tomato Salsa Rice Pinto Beans Cheese ,8.75,8.75
592,1,chicken salad bowl, Fresh Tomato Salsa Lettuce ,8.75,8.75
593,1,steak bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese Sour Cream Guacamole Lettuce ,11.48,11.48
594,1,carnitas burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Lettuce ,8.99,8.99
594,1,chicken burrito, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Pinto Beans Black Beans Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
595,1,chicken burrito, Tomatillo Green Chili Salsa Medium Pinto Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
595,1,chips and fresh tomato salsa,,2.39,2.39
596,1,chicken burrito, Tomatillo Green Chili Salsa Medium Black Beans Rice Cheese Sour Cream Guacamole Lettuce ,10.98,10.98
596,1,chicken soft tacos, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
596,1,chips and guacamole,,3.99,3.99
597,1,steak burrito, Fresh Tomato Salsa Rice Sour Cream Guacamole Lettuce ,11.75,11.75
597,1,chips and guacamole,,4.45,4.45
598,1,chicken salad bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice ,8.75,8.75
598,1,chips,,2.15,2.15
598,1,canned soft drink, Diet Coke ,1.25,1.25
599,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Sour Cream Guacamole ,10.98,10.98
599,1,steak bowl, Roasted Chili Corn Salsa Medium Rice Cheese ,8.99,8.99
600,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Cheese Lettuce Guacamole ,11.25,11.25
600,1,bottled water,,1.5,1.5
601,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice ,8.75,8.75
601,1,chips,,2.15,2.15
601,1,canned soft drink, Diet Coke ,1.25,1.25
602,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
602,1,steak bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
602,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Cheese Sour Cream ,8.75,8.75
603,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
603,1,bottled water,,1.5,1.5
604,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese ,8.75,8.75
604,1,canned soft drink, Coke ,1.25,1.25
604,1,chips and guacamole,,4.45,4.45
605,1,chicken soft tacos, Tomatillo Red Chili Salsa Hot Fajita Veggies Cheese Sour Cream Guacamole ,10.98,10.98
606,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
606,1,chips and tomatillo red chili salsa,,2.95,2.95
606,1,canned soft drink, Nestea ,1.25,1.25
607,1,chicken burrito, Roasted Chili Corn Salsa Rice Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
607,1,chips and fresh tomato salsa,,2.95,2.95
607,1,canned soft drink, Sprite ,1.25,1.25
608,1,chicken soft tacos, Roasted Chili Corn Salsa Medium Cheese ,8.49,8.49
608,1,veggie burrito, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
608,1,chips and fresh tomato salsa,,2.39,2.39
609,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Pinto Beans Guacamole Lettuce ,11.25,11.25
609,1,canned soft drink, Diet Coke ,1.25,1.25
610,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
611,1,steak bowl, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
611,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
612,1,steak salad bowl, Fresh Tomato Salsa Rice Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.89,11.89
612,1,canned soft drink, Diet Coke ,1.25,1.25
613,1,chicken bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream ,8.75,8.75
613,1,chips,,2.15,2.15
613,1,canned soft drink, Lemonade ,1.25,1.25
614,1,steak burrito, Roasted Chili Corn Salsa Medium Tomatillo Green Chili Salsa Medium Rice Black Beans Sour Cream ,8.99,8.99
614,1,canned soda, Mountain Dew ,1.09,1.09
615,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese ,8.75,8.75
615,1,chips and guacamole,,4.45,4.45
616,3,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,26.25,8.75
617,1,chicken bowl, Fresh Tomato Salsa Sour Cream Lettuce Rice Cheese ,8.75,8.75
617,1,chips and guacamole,,4.45,4.45
618,1,steak burrito, Fresh Tomato Salsa Rice Sour Cream Guacamole Lettuce ,11.75,11.75
618,1,chips and tomatillo green chili salsa,,2.95,2.95
619,1,chicken bowl, Roasted Chili Corn Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
619,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
620,1,steak burrito, Fresh Tomato Salsa Rice Sour Cream Guacamole Lettuce ,11.75,11.75
620,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese ,8.75,8.75
621,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Guacamole Lettuce ,11.25,11.25
621,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
622,1,chicken bowl, Tomatillo Green Chili Salsa Rice Sour Cream Cheese Guacamole ,11.25,11.25
622,1,chips and guacamole,,4.45,4.45
622,1,canned soft drink, Coke ,1.25,1.25
623,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
623,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
623,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
623,1,barbacoa burrito, Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies Cheese Lettuce ,8.99,8.99
624,1,barbacoa burrito, Fresh Tomato Salsa Mild Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream ,8.99,8.99
624,1,chips and tomatillo red chili salsa,,2.39,2.39
624,1,chips and guacamole,,3.99,3.99
625,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
625,1,chips and guacamole,,4.45,4.45
626,1,chips,,2.15,2.15
626,1,steak bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
626,1,canned soft drink, Sprite ,1.25,1.25
627,1,chicken burrito, Fresh Tomato Salsa Guacamole Lettuce Sour Cream Fajita Vegetables Cheese Rice ,11.25,11.25
627,1,steak soft tacos, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole ,11.75,11.75
628,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
628,1,chips and guacamole,,4.45,4.45
628,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Guacamole ,11.25,11.25
628,1,chips,,2.15,2.15
628,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Sour Cream ,8.75,8.75
629,1,chicken burrito, Roasted Chili Corn Salsa Rice Black Beans ,8.75,8.75
629,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans ,8.75,8.75
629,1,canned soft drink, Diet Coke ,1.25,1.25
630,1,chicken bowl, Fresh Tomato Salsa Rice Guacamole Lettuce ,11.25,11.25
630,1,chips,,2.15,2.15
631,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Lettuce Black Beans ,8.75,8.75
631,2,chips and roasted chili corn salsa,,5.9,2.95
632,1,steak bowl, Tomatillo Green Chili Salsa Rice Pinto Beans Cheese Guacamole Lettuce ,11.75,11.75
632,1,canned soft drink, Coke ,1.25,1.25
633,1,steak burrito, Roasted Chili Corn Salsa Black Beans Cheese Lettuce ,9.25,9.25
633,3,canned soft drink, Coke ,3.75,1.25
634,1,chicken soft tacos, Fresh Tomato Salsa ,8.75,8.75
634,1,canned soft drink, Lemonade ,1.25,1.25
634,1,chips and guacamole,,4.45,4.45
635,1,steak bowl, Tomatillo Green Chili Salsa Rice Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
635,1,chips and guacamole,,4.45,4.45
635,1,chicken burrito, Fresh Tomato Salsa Rice ,8.75,8.75
635,2,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,23.5,11.75
636,1,chicken burrito, Tomatillo Green Chili Salsa Rice Cheese Lettuce ,8.75,8.75
636,1,chips and tomatillo green chili salsa,,2.95,2.95
636,1,chicken burrito, Tomatillo Green Chili Salsa Rice Pinto Beans Cheese Lettuce ,8.75,8.75
637,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Cheese Lettuce ,8.75,8.75
637,1,steak salad bowl, Fresh Tomato Salsa Fajita Vegetables Sour Cream Cheese Lettuce Guacamole ,11.89,11.89
637,1,chips and guacamole,,4.45,4.45
637,1,chips and tomatillo green chili salsa,,2.95,2.95
637,1,canned soft drink, Diet Coke ,1.25,1.25
638,1,chicken bowl, Roasted Chili Corn Salsa Rice Fajita Vegetables Cheese Lettuce ,8.75,8.75
638,1,chips and guacamole,,4.45,4.45
638,1,chips and tomatillo green chili salsa,,2.95,2.95
638,1,canned soft drink, Sprite ,1.25,1.25
639,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice ,8.75,8.75
639,1,chips,,2.15,2.15
639,1,canned soft drink, Diet Coke ,1.25,1.25
640,1,steak burrito, Roasted Chili Corn Salsa Fajita Vegetables Black Beans Sour Cream Lettuce Guacamole ,11.75,11.75
640,1,chips and tomatillo green chili salsa,,2.95,2.95
641,1,barbacoa burrito, Tomatillo Green Chili Salsa Medium Rice Cheese Sour Cream Lettuce ,8.99,8.99
641,1,nantucket nectar, Peach Orange ,3.39,3.39
642,1,steak burrito, Roasted Chili Corn Salsa Black Beans Cheese Lettuce ,9.25,9.25
642,1,carnitas soft tacos, Roasted Chili Corn Salsa Cheese Lettuce ,9.25,9.25
643,2,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Sour Cream Lettuce ,17.5,8.75
643,1,chips and tomatillo green chili salsa,,2.95,2.95
644,1,steak salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole ,11.89,11.89
644,1,bottled water,,1.5,1.5
645,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
645,1,chips and tomatillo green chili salsa,,2.95,2.95
646,1,carnitas bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
646,1,chicken burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
647,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables Cheese Lettuce Guacamole ,11.25,11.25
647,1,chips and roasted chili corn salsa,,2.95,2.95
648,1,chicken bowl, Tomatillo Green Chili Salsa Rice Pinto Beans Sour Cream Lettuce ,8.75,8.75
648,1,barbacoa burrito, Tomatillo Red Chili Salsa Rice Cheese Lettuce ,9.25,9.25
648,2,chips,,4.3,2.15
649,1,chicken salad bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
649,1,chicken bowl, Tomatillo Green Chili Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
649,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
649,1,chicken bowl, Tomatillo Green Chili Salsa Fajita Vegetables Rice Black Beans ,8.75,8.75
649,2,chips,,4.3,2.15
650,1,chicken burrito, Fresh Tomato Salsa Rice Fajita Vegetables ,8.75,8.75
650,1,canned soft drink, Diet Coke ,1.25,1.25
650,1,chips,,2.15,2.15
651,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.49,8.49
651,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Sour Cream Lettuce ,8.49,8.49
651,1,izze, Blackberry ,3.39,3.39
652,1,chicken burrito, Fresh Tomato Salsa Mild Black Beans Rice Sour Cream Guacamole ,10.98,10.98
652,1,chicken soft tacos, Fresh Tomato Salsa Mild Rice Fajita Veggies Guacamole Lettuce ,10.98,10.98
652,1,chips and tomatillo green chili salsa,,2.39,2.39
653,1,chicken burrito, Fresh Tomato Salsa Guacamole Cheese Rice Sour Cream Fajita Vegetables Lettuce ,11.25,11.25
653,1,steak soft tacos, Tomatillo Green Chili Salsa Sour Cream Cheese Guacamole Rice Fajita Vegetables ,11.75,11.75
654,1,steak bowl, Fresh Tomato Salsa Rice Pinto Beans Cheese Guacamole Lettuce ,11.75,11.75
654,1,canned soft drink, Lemonade ,1.25,1.25
654,2,chips and tomatillo red chili salsa,,5.9,2.95
654,1,chicken salad bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Cheese Lettuce ,8.75,8.75
654,1,veggie bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
655,1,steak bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream ,9.25,9.25
655,1,chips and guacamole,,4.45,4.45
655,1,bottled water,,1.5,1.5
656,1,nantucket nectar, Pineapple Orange Banana ,3.39,3.39
656,1,carnitas burrito, Fresh Tomato Salsa Mild Pinto Beans Black Beans Rice Cheese Sour Cream Lettuce ,8.99,8.99
656,1,chips and roasted chili corn salsa,,2.39,2.39
657,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables Sour Cream Cheese Guacamole ,11.25,11.25
657,1,chips,,2.15,2.15
658,1,veggie burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Sour Cream Guacamole Lettuce ,11.25,11.25
658,1,carnitas crispy tacos, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
659,1,steak burrito, Roasted Chili Corn Salsa Rice Pinto Beans Sour Cream Cheese Guacamole ,11.75,11.75
659,1,chips and guacamole,,4.45,4.45
660,1,steak burrito, Fresh Tomato Salsa Rice Sour Cream Guacamole Lettuce ,11.75,11.75
660,1,chips and guacamole,,4.45,4.45
661,1,steak burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
661,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
662,1,chicken burrito, Fresh Tomato Salsa Mild Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
662,1,steak burrito, Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.99,8.99
663,1,chicken burrito, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Pinto Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
663,1,barbacoa soft tacos, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Pinto Beans Cheese Sour Cream Lettuce ,8.99,8.99
664,1,barbacoa bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
664,1,veggie bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
665,1,chicken bowl, Fresh Tomato Salsa Mild Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream ,8.49,8.49
665,1,chips and guacamole,,3.99,3.99
666,1,chips and guacamole,,3.89,3.89
666,1,barbacoa burrito, Fresh Tomato Mild Guacamole Rice Black Beans ,11.08,11.08
667,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
667,1,barbacoa bowl, Tomatillo Green Chili Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.99,8.99
667,1,chicken bowl, Roasted Chili Corn Salsa Medium Rice Cheese Lettuce ,8.49,8.49
668,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
668,1,veggie crispy tacos, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
669,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
669,1,chips,,2.15,2.15
670,2,chicken burrito, Tomatillo Red Chili Salsa Rice ,17.5,8.75
670,1,chicken soft tacos, Tomatillo Red Chili Salsa Rice ,8.75,8.75
670,1,chips and roasted chili corn salsa,,2.95,2.95
671,1,chicken burrito, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
671,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
672,1,chicken burrito, Fresh Tomato Salsa Mild Fajita Veggies Guacamole Lettuce ,10.98,10.98
672,1,canned soda, Diet Coke ,1.09,1.09
673,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
673,1,chips,,2.15,2.15
674,1,chips and tomatillo red chili salsa,,2.95,2.95
674,1,canned soft drink, Sprite ,1.25,1.25
674,1,chicken burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese ,8.75,8.75
675,1,carnitas soft tacos, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
675,1,barbacoa soft tacos, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
676,1,barbacoa bowl, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,9.25,9.25
676,1,chips and tomatillo red chili salsa,,2.95,2.95
677,1,chicken bowl, Tomatillo Red Chili Salsa Rice Pinto Beans Cheese Lettuce ,8.75,8.75
677,1,chips,,2.15,2.15
677,1,canned soft drink, Lemonade ,1.25,1.25
678,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.99,8.99
678,1,chips and guacamole,,3.99,3.99
679,1,carnitas burrito, Tomatillo Green Chili Salsa Rice Pinto Beans Cheese Sour Cream Guacamole ,11.75,11.75
679,1,chips,,2.15,2.15
680,1,carnitas bowl, Tomatillo Red Chili Salsa Hot Lettuce Sour Cream Cheese Fajita Veggies Rice Black Beans ,8.99,8.99
680,1,izze, Clementine ,3.39,3.39
681,1,steak burrito, Tomatillo Green Chili Salsa Rice Fajita Vegetables Sour Cream Cheese Lettuce ,9.25,9.25
681,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Fajita Vegetables Sour Cream Cheese Lettuce ,8.75,8.75
682,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Guacamole ,11.25,11.25
682,1,chicken bowl, Roasted Chili Corn Salsa Rice Cheese Sour Cream Guacamole ,11.25,11.25
682,1,chips and guacamole,,4.45,4.45
683,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice ,8.75,8.75
683,1,chips,,2.15,2.15
683,1,canned soft drink, Diet Coke ,1.25,1.25
684,1,steak burrito, Fresh Tomato Salsa Sour Cream Guacamole Rice Lettuce ,11.75,11.75
684,1,chips and guacamole,,4.45,4.45
685,1,steak burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,9.25,9.25
685,1,chips and fresh tomato salsa,,2.95,2.95
686,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies ,8.49,8.49
686,1,veggie salad, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies Lettuce ,8.49,8.49
687,1,veggie burrito, Fresh Tomato Salsa Rice Fajita Vegetables Black Beans Lettuce Guacamole ,11.25,11.25
687,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Cheese ,8.75,8.75
687,1,chips and guacamole,,4.45,4.45
688,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Guacamole ,11.25,11.25
